Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762957824430-ih6i6pf63","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-4r4364n0h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-xfmqfzy46","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-vqfdjxrqh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-vlqynxuil","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-ar5rl089l","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-6lo33xpul","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-1z755o9eh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-qksh399n2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-3p8u3m8d5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-mbasg6x15","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-m032ms5va","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-glhh93q6m","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-pk9v2cqlk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-ut1qqw3rj","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-bp0cnetfo","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-im7rhdtvl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-dg1jugzgh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-g8sw5jt11","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-c8zxwz42c","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-hww8xmwhx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-pcyr89h1t","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T14:30:24.591Z"
"1762957824430-5ls0qadrk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-m3e5uz80b","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-k3gncgv2o","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-zwaek6ern","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-1f20iyh0z","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-z46zinwuf","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-2dk3fus4s","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-gfdocydcq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-bsn25hzy2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-udbkbrjld","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-u70o6v2wi","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-744e7yz1k","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-2017vkcel","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-vcwhxc2g9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-2psswrb40","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-uwclrr978","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-tetrc4xlb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
"1762957824430-t1vw5jyy3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:30:24.591Z"
